id,document,label
7292897,쌩양아치 싸이코 약쟁이와 두뇌에 똥 들어찬 바보여자의 변태러브 스토리.,부정
10000656,두 배우의 명연기. 최고네요,긍정
1818733,백발마녀전의 속편이 존재한다는 사실만으로도 감사합니다.,긍정
6105445,[4점] 제 스타일은 아니네요 보다 지루해서 그만봤어요,부정
7780336,종북 감성팔이 OUT!,부정
8836175,진짜 이런건 첨봄ㅋ 보지마셈,부정
7921483,창문으로 나가는 사람이 없어요.... 참 진짜 영화계 망친다....,부정
7383961,케이블 M plex에서 하길래 봤는데 내 여친이 군대 상사라면..ㅋㅋ,긍정
4048956,역시 1편까지만 보았어야 했다.,부정
6715172,"하품만 하다 끝나는 메모리즈, 분위기만 잡다 끝나는 휠, 허무하게 끝나는 고잉홈",부정
488057,☆너무 ~ 재밌어~! ♡,긍정
9164257,이런 영화를 돈 내고 보는 거는 아닌데...,부정
5552561,드뎌 개봉? 초딩부터 어른들까지 다 볼수 있음..!,긍정
3920537,난 얘가 핵주먹인줄.. 물주먹-.-...싸움만잘해도 볼만하지 근데 운이잖아?,부정
3358523,조낸 잼없다. 2배속으로 보다가 결국은 건너뛰기로 돌려봤다,부정
9132002,진짜 내가 만들어도 이것보단 잘만들겟다,부정
6781691,TV시리즈가 너무재밌어서 영화는 기대안하고 봤는데 역시....최고네요,긍정
9011278,넘재밌어요~~~다시봐도재미씀,긍정
8235053,일점주기도아깝네..도대체이런영화가왜나온건지나참.미안하지만정말이영화는아닌것같네요...,부정
8852381,뭐 이런게 다있냐ㅡㅡ진짜 보다보다 못참고 꺼버렸다ㅡㅡ도대체 뭔내용인지 뭘말하고싶은건지...,부정
3785739,어떤 감독은 30대 후반에도 장인이 된다,긍정
8892644,그냥 낚인 영화였다. 10자,부정
9908978,고양원더스는 한국야구 발전의 시작이었다...허나 그걸 막았다.,긍정
7910896,좁은공간 ...폰부스가 생각나지만...,부정
4390606,표있어서갓지돈주고는안봄,부정
6088824,IS 라는 사회에서 감춰져 있지만 매우 중요한 문제를 잘 다룬 작품 이었습니다.,긍정
2893864,유재석이 여기에 원시인으로 출연했다,긍정
9815042,정말 괜찮은 영화다 사람들이 많이 안 봐서 아깝긴 하지만,긍정
7325167,작화의 높은 퀄리티가 만족스러움.,긍정
6404157,아 얏타맨~~이겨라 승리호!!!! 쩔어요~~~~~~,긍정
5756506,두 사람의 섬세한연기가 좋았습니다~,긍정
7179404,쭝국 애들은 주먹이 솜으로 돼있나.. 여러 수백대를 때려도 당최 쓰러지질 않아,부정
5284620,알바진짜 장난아니다 ㅡㅡ,부정
10163727,감독의 센스에 경이를 표한다.,긍정
5978305,"추억을 잡기엔 관객이 너무 수준높아졌고,현실로 즐기기엔 수준미달.. 이제고만하자",부정
2138498,내가 찾던 진정한 메카닉 에니메이션이다!!! 음악도 굿!!!~,긍정
6275626,내 인생 최고의 드라마..누구든 붙잡고 추천해주고픈 드라마..,긍정
3028893,이거 별기대안하고 봤는데.. 정말 감동적이다.. 잼있어..,긍정
5504743,머냐이건; 숨도안쉬고말함; 엄청난속도; 창의력에2점드림;,부정
8934381,전부 7점대라 신기한 007시리즈!,부정
9154864,유행하는 난잡스타일.,부정
5814066,전체적으로 심심한 연출을 감성주의적 색체로만 방어할순없다.,부정
9186249,눈물만 나네요 ㅠㅠ올만에요,긍정
8508078,오현경 한번나와줘야 쩔지 캬,긍정
7308040,이것도 영화라고..,부정
9936416,밑도 끝도없고 맥빠진다,부정
5554222,그냥 머 귀여운 이야기~:,부정
1579008,사무라이는 다 엑스트라냐?,부정
9883002,"중국은 언제까지 일본, 한국의 아류작만 배출하려는 걸까",부정
9612569,과유불급 우주 망상쇼.,부정
8129106,내용이 삭막 자아가잡히지않은 청소년들은 보지말것,부정
8861861,"대박. 이걸 먼저 보고, 최근에 나온거 봐서 다행이다..",긍정
2320164,진짜 나를 이해하는 사람은 아무도 없는 탈일상성에 대한 부적응,긍정
7297955,정말 최악이란 영화가 맞는거같다. TV 에서는 계속 좋다고 틀어주는데...,부정
5321464,잔잔하면서 감동적인 이영화 추천! 꼭보세용,긍정
5557194,중간 중간 코믹적인 요소도 있고 기대하지 않은 감동도 있네요! 강추입니다,긍정
10105243,난 이게 왜 망작평을 받는지 모르겠습니다.,긍정
8160584,나름 볼만했음 노래도 갠춘,긍정
6541078,공포영화 아니었어?ㅋ 영화가 왜이리 달달해 ㅋㅋ,부정
10186331,너무재미없어서 열받아서 평점 처음달아봄,부정
7017133,희대의 OOO를 이런식으로도 포장하는군 ㅋㅋㅋㅋ,부정
6285995,김주혁 너무 멋지다..좀 오글 거림도 있지만 개인적으로 재밌게 보았음..,긍정
8682334,많은 생각을 하게되는 영화,긍정
10249133,무엇을 보든 상상 그 이상을 보게될 것이다.,긍정
7993689,치정극의 비극에 걸리고 나자빠진 우디 앨런,부정
5788398,그냥 심해의 에어리언 이라고 할까.. 긴장감도 없고 재미도 없으며 졸나 유치 했다 18,부정
5939918,미션임파서블이랑 같은 년도에 나온 작품이라는게 놀라울뿐,부정
4730754,완전 대박 감동의 눈물을 선사하는 영화라 볼 수 있습니다. 후회안함!! 대박!!,긍정
10145014,이영화가왜그렇게대박났는지이해불가라평점조절차원에서,부정
4508285,"재밌기는 한데, 이벤트호라이즌과 비교하니 좀 우울하네요 ..",부정
9309012,이 프로그램 통해서 많은걸 배웁니다^^ 인간의 조건 화팅♥♥,긍정
2277187,너무 재미있게 봤어요!!^^ 너무 슬프고...ㅠㅠ 잠 안올꺼 같아요 ...,긍정
9985769,인피니트 사랑합니다~!!!,긍정
7546309,손발오그라들면서도 계속보고있게된다ㅋㅋㅋㅋㅋㅋㅋㅋ,긍정
5332175,재미있네요 ㅋ 귀엽고 박규리 목소리 짱!!!!,긍정
8004054,2시간동안 리무진안에서 만담만 벌입니다. 최악지루,부정
8644480,타란티노가 일찍 죽는거 말고는 흠 잡을게 없는 b급자처호러물,긍정
1246130,진부하고 따분하다 새로울 것이 없다,부정
9579322,평이 아깝다 10자도 안나오네,부정
6211630,장애극복이 아닌 또다른언어로 사랑을 소통하는 얘기라 너무 좋았어요,긍정
4708812,좋은 영화입니다. 감독님의 미쟝센 하나하나에 놀람의 연속이었다는....,긍정
9274610,마지막에 운동화를 벗어주던 장면을 보고 눈물이났다. 재미있었다.,긍정
8929015,재미있는데 이제 봤을까 여운이 남는 영화다,긍정
7450411,사슴을 보며 많은 생각을... 좋은 영화 잘보았습니다~,긍정
6138424,내 생에 처음으로 스킵했던 공포영화 zzz...,부정
7882292,철 들고 만났는데 첫눈에 아니면 아닌 거지.,부정
3662260,저는 설경구의 카리스마를 느낀 영화네요 ^^,긍정
2280499,기회가 없다면 평생 동안 안 봐도 무관한 영화,부정
1286599,폴리스 스토리 시리즈는 말이 필요없다 최고다 그냥..,긍정
9220428,오랜만에 흥미롭고 매주 기다렸던 드라마입니다.,긍정
206343,싸부... Shall we dance? 오!필승 노유정!,긍정
8354412,신선하고 당황스럽고 웃겼다,긍정
1236665,볼거리도 많고 재밌더만..,긍정
9230096,하나경씨 감사합니다 ^^ 정말 힐링 되네여,긍정
4852227,서극이 발로 만들었나 보다.,부정
8604991,발표 한다고 다시 한 번 봤지만 너 혼난다?,부정
5931977,최고의 드라마였다. 여운이 남는 마지막 결말..,긍정
2812407,어디서 볼수있는곳 없을까..참 추억의 영화,긍정
446719,눈물 핑도는 감동적인 영화,긍정
9734262,울었다. 막판이 좀 그래서 9. 명대사는 옷도 빨아주고 땡땡도 빨아줘,긍정
6156838,왜 재미없는지 nc리뷰나 원작을 보고오세요 퍼니플래닛에 있음,부정
1169704,평점은 낮지만 후세 기록될 매니아적 기발한 영화.감독의 천재성,긍정
7291250,이래서 소지섭 소지섭하는듯 연기너무잘한다,긍정
8180636,차형사와더불어 내인생최고의 졸리고지루한영화 Top2,부정
5676718,평점 왜이러냐? 어렸을때 존나 재밌게 봤었는데,긍정
3639897,잔잔한 감동이 있는 영화^^,긍정
7688220,따뜻한 영화. 얼마나 편하고 얼마고 이기적으로 살았던가,긍정
231854,추억의.. 다시봐도 좋은.,긍정
9947690,원작도 명작이지만 리메이크 되어도 매우 좋은 작품일듯 싶네요~,긍정
9177586,내 소중이가 즐거워해서 만점 줌,긍정
5078852,난정.말.별로였는데,부정
7644352,진짜 이거보고 한효주 매력에 빠짐 드라마 내용도 너무 재밌고 ㅠㅠ,긍정
9948596,"감독판은 너무 암울하지 않은가,존재 자체가 죄라니... 그럼에도 수긍하게 되는 연출",긍정
9413227,1회 책방 액션 죽였고 2회 카톡개도 인상깊었음. 제발 끝까지 잘만들어 주길,긍정
8972868,몇 번을 봐도 최고다.. 제일 좋아하는 영화,긍정
6822363,0점 줄수없어서 1점준다,부정
7188362,소리만 지렸던거 같았다,부정
8147817,정은채...연기 드럽게 못하네 ㅉㅉㅉ,부정
3687312,수술할정도로 아파본사람들만이 제대로 동감할수 있는영화..삶의 소중함.과 고마움...,긍정
8846574,여러 가지로 재미있고 좋다.,긍정
6305150,여행으로서 변화하는 청춘~,긍정
7489508,모냐 대체?? 서갑숙을 캐스팅한 의도가 훤히보이네.,부정
9469508,7점대 평점 말이 안된다,긍정
735808,이영화가 있기에 월드컵의 감동을 삭힐수 있었다.,부정
8195458,현대사 흐름잡기에 좋은 영화네요,긍정
2495405,대진의사랑이 소름끼쳤다.그리고 그걸받아들인 은수도.. 소름끼치는사랑.,긍정
3913390,ㅋㅋㅋ 복성 시리즈 진짜 최고..ㅎㅎㅎ,긍정
5990820,도대체 뭐가 재밌다는건지 도통모르겠음. 효과도 완전 90년대수준 내용도 저질,부정
3802656,이거 몇 년 전부터 기다렸다. 진짜. 디즈니나 픽사 애니랑 견줘도 안 꿀림!!,긍정
9355503,무슨 말이 필요할까 ..최고의 영화,긍정
6802939,무엇을 보여주는지...무엇을 얘기하는지....,부정
2009093,음악레슨학원에서 오빠찾는장면 슬펐다..,긍정
7910646,"오, 샘워싱턴ㅋㅋ! 포스터만 봐도 서핑 배우고 싶네",긍정
8568233,이런 씹쓰레기 또 첨보네,부정
9230952,정말 재미잇는 리얼 프로그램 다음편이 궁긍해!!,긍정
9111709,어떻게 드라마가 이렇게 지루할수있는지.. 별한개도 아깝군,부정
7429992,중2병걸린 중2들의 영화...대화가 너무 오글거려 겨우 겨우 봤다....,부정
9432216,잘봤습니다.감사합니다.조금이나마 도움을드리고 싶습니다.,긍정
10160053,액션씬도 너무 좋고 스토리도괜찮은듯ㅎㅎ재밋어요,긍정
293727,같은 캐스팅으로 어찌이리 전편을 망쳐놓을수 있는지..,부정
5961009,또...낚였어....................기분 더러워지는 영화.,부정
9395584,재미없다. 광고문구를 믿지 마세요.,부정
6607276,너무 감동적이고 말과 유정양 그리고 모든 연기자들의 연기도 인상깊었습니다.,긍정
4394116,어쩌다 타의로 보게되었네요 ;; 최악의 영화. 보는 내내 뛰쳐나가고싶을 정도였음.,부정
9636957,"너무 쉽게 교훈을 주려는 이야기, 그 속에 녹아들지 못하는 캐릭터들",부정
10090588,이런 류의 영화 참 좋다..,긍정
10020613,재미 끝내주는구만 CG발전도 대단하고 뭔 1점짜리가 알바생들 엄청 몰려왔네 ㅋㅋㅋㅋ,긍정
8999378,웨스리와 우디의조합 최고다,긍정
1483089,자객과 밀랍인형을 구분못하다가 알아채는장면이 압권 ㅋㅋ,긍정
183148,90년초반의 스티븐시걸의 발전없는 모습만을 보여준영화,부정
1152004,나에겐 아직 너무 어려운듯..,부정
308988,당시 교문앞에서 할인권 뿌리길래 500원에 봤던,부정
7876940,정말.. 아름다운 드라마 ㅠㅠ,긍정
9951397,우연히 찾은 레전드 영화,긍정
3961545,지금보니 손발이 오그라든다.. ;;,부정
10107124,이동진9점 박평식8점 끝,긍정
9931985,짱짱맨 재밌어용~~ 휘휘휙귀~~,긍정
3056662,정말 너무 재밌던 영화.. 하나하나공감가는 주옥같은 영화였음.,긍정
10177453,노래가 이렇게 좋을 수가 있나..,긍정
8205464,보면 볼수록 재밌어서 빠져드는 드라마,긍정
280141,용형오권(용호사학표)입니다! 영화는 좀 글치만 액션신은 최고!,긍정
9312443,보면서 어이가 없어서 말이 안나온다,부정
6145722,문제제기는 인정. 그래서 별하나. 과연 국가만의 책임이고 의사는 자유로운가?,부정
2142236,아 말도 안돼고 재미없는데 내가 이상한건가 ...,부정
8196104,별 한개도 아깝다...,부정
10252693,"1편에 비해 한참 스토리나 노래 다 모자람, 평점 7점대가 맞음",부정
9950422,믿고보는 정재영씨 영화네요 !!! 감동입니다,긍정
733054,ㅋㅋ 유치짬뽕 쓰레기 드라마,부정
4965718,삼가고인의 명복을 빕니다,긍정
7969580,오미~ 맥테일러 반장님~,긍정
7449619,킬링타임용 가치도 없군,부정
9669260,프랑스 영화는 항상 별로라는 생각만 했는데 재미있었음,긍정
3197522,개인적으로 007 시리즈 중에 최고로 꼽는 작품,긍정
8897742,김재중 짱 몇번봤는지모르겠다,긍정
7134893,뭔가 있겠지... 보다 지쳐 포기하다.,부정
5955877,재밌지 않나요? 난 재밌게 봤음. 원투원투.,긍정
6249529,완전................ 시간 아깝다............,부정
9145692,흠....좀 알잔아요,부정
6605013,이런 쓰레기 영화 만들지 마세요,부정
5121648,"초반 중반에는 코미디고..후반가면....가족 , 희생이라는걸 알게되는영화",긍정
8429024,그 시절엔 참 재미있었는데 지금보니 그 시절 만큼은 아닌듯 싶다.,긍정
5460464,태국은 옹박아니면 안되는겨? 보다가 잠듬,부정
3568997,실제 저런 캠프가 있었데서 조금 더 썼다. 홀즈가 훨씬 낫다.,부정
5185499,무제한적 자유속 청춘의 방황. 아련하고도 어지러운 청춘의 느낌이 잘 살아있음,긍정
4572786,아니 이 영화가 왜망했는지 이해가 안가네.... 2번씩이나 봤는데 명작인데,긍정
7714014,오드리 토투에 한번 낚이고 포스터에 두번 낚이고 평점에 세번 낚인 영화. 쒯!!,부정
734088,정말 사랑과 .. 오묘한 교차가 백미인 최고의 드라마,긍정
10272227,차라리 외계인과 초능력자가 나와서 날아다니는 어벤져스가 더 개연성있고 설득력 있을듯,부정
3881264,전쟁의현실이니 사실적으로 그렸느니 하는말이 되려수준 낮다 관객의 수준은 한참위에,부정
5353124,전편과 딴판인 밋밋한 재미! 하지만 알바의 깜찍발랄캐릭이 그나마 위안. 애엄마라고?,부정
869685,너무 쉽게 요새를 파괴하는 점(긴장감 X)이 아쉽다.특수효과 굿,긍정
4493458,이영화 정말 정말 좋아요.ㅎㅎ 강추!!!!!!,긍정
7555853,보는내내 너무 지루했다,부정
7656318,이런 영화를 몰랐다니~보물을 찾은 느낌,긍정
8629175,해도해도 너무하는 어거지 스토리. 유아용 만화영화 수준의 완성도.,부정
9684035,별로다 별로야 별로라구,부정
4865366,3편중에 건질게 한편도없네,부정
2600504,그녀의 옳지않는 삶을 지켜보는 이를 거부감을 느끼게한다,부정
2142976,머리는 끄덕거리는데 가슴은 뛰지 않는다,부정
7489374,이런 좋은 배우들로 이 정도의 영화 만들기도 쉽지 않을 듯..,부정
10165888,SBS의 역작... 고증에 무지 힘쓴 드라마..!,긍정
9465620,내인생 최고의 영화에요 두고두고 보고싶은영화!,긍정
6152966,요근래젤재미있었던드라마!!몇번은더보게될꺼같아요^^,긍정
6017313,그냥 개폼만 잡고..재미없다..이딴걸 극장개봉하냐? ㅋㅋ,부정
8731191,너무 좋은 드라마에요.정성환 님 너무 멋집니다.,긍정
8940364,말그대로 친일그자체 맥아더는훌륭하신데 영화만든감독이 엿임,부정
3459180,"억압된 소시민의 일탈, 과감한 상상력",긍정
8025078,맨땅에 헤딩이란 이런 거지,긍정
9442338,뭘 말하려는지는 알겠지만..감정이입이 전혀 되지않는다..,부정
108038,"제가 신청해놓고 답글 안달은...여하튼, 찡한 애니...",긍정
4185103,기대 안했는데 상당히 재밌음,긍정
8742910,저게 연변말이냐? 북한말이지. 영화찍기전에 한번 연변이나 다녀오시지.,부정
9676739,가방걸레 압꿘 아 우껴 죽는줄,긍정
9905719,영화를 단 한문장으로 요약해주겠다. 중국이 짱이다!!!,부정
9469991,"작은 스케일, 그러나 큰 임펙트",긍정
7281504,옴 붙었냐 옴붙은 샨티 샨티 카레 카레야 재수 옴 붙었네,부정
2587493,풓히히 그냥 시간이 아깝다. 잤다. 정말 독특하지 않고 참 볼거리 없는 영화였다. .,부정
8162979,김기덕이 말하는 인생의 집약,긍정
1931340,흐흠 솔직히 너무 조잡스럽다...긴장감도없고,부정
8519077,아.. 그렇군요.. 알겠습니다.,부정
9662403,처음리뷰써본다 화난다정말,부정
9603167,비의 헐리웃 진출작. 그냥 몸 만들어서 사람 죽이는 잔인한 영화,부정
9094732,돈내고 보긴 아까운 머 그런거지,부정
7853761,하나도 안웃다가 막판에 대포 쏠때 빵터지고 활 쏠때 자지러 졌다..,부정
1483064,킁..무슨결말이이래..벤에플렉왜케살쪘댕;끙,부정
5705201,유쾌한 첫출발이 좋았어요. 구혜선씨 귀척 좀만 자제하면 좋을성 싶어요ㅎㅎ,긍정
6225245,주인공에 너무 빠져서 잠시 체험을 한 기분,긍정
5384161,보는이를 배려하지 않은 영화.,부정
5861899,도니 괴롭히던 파브레가스닮은 배우가 생각나네 .............,긍정
8026744,지루함의 극치인 영화 입니다 기,부정
4495196,진정한 연기자 김인문 씨의 연기만 놓고 봐도 정말 감동의 드라마 .. 초절정 드라마,긍정
2431056,감동적이에요. 재밌어요.,긍정
4198732,마녀영화 중 최고임,긍정
6270370,너무한다 진짜;; 따라하는 것도 정도가 있지..,부정
126514,진짜 굿굿 케이트 허드슨 짱! 정말 재밌어요 ^^,긍정
3894268,온 가족이 함께 봐야 할 영화...,긍정
9301544,오늘 된장국 끓여야겠다.,부정
494529,재미있게 봤는데 마지막 주인공 죽는 장면이 운치가 없다.,긍정
7036955,감동적인 영화인듯...,긍정
9854262,흠 재미있을가????!!!,부정
534642,흐미..이 몰입감...,긍정
8070743,시간 아까움 다른걸 찾아보세요,부정
8590178,"한 4년전에가 봤는데, 재미있었죠..",긍정
10032534,과거와 현재 미래는 공존하는가..,긍정
8662766,성우 있는데 연예인을 성우로 하지말자,부정
3024545,음악만을 할수밖에 없었던 천재의 삶과 고뇌 아름다운 음악과 영상으로 잘표현되었다,긍정
9066470,최고 걸작 최고 걸작 최고 걸작 최고 걸작 최고 걸작 최고 걸작,긍정
1556743,논스톱애들보다 연기더못해 완전짜증난다.,부정
10127512,실컷 자다 나왔네요.ㅋ,부정
4316118,야구소재라 너무기대해서그런가.. 솔직히기대이하..,부정
4886923,3편이 기대가 됩니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,긍정
3051209,역시 아담 샌들러~ 재밌습니다.,긍정
8087913,이건명작이다ㅜㅜ 이연걸 최고,긍정
9786456,장동건의 오지랖이 스토리를 이상하게 만드는구나 나머지 배우들 연기좋습니다,부정
9842073,"곽도원,김성오,엄태구....ㅠㅠ",부정
9136231,굉장한 영화다 인간의 상상력은 어디까지인가..,긍정
10036915,보고 웃었다.. 현실성이 너무없어서 몰입도가 너무 떨어짐...,부정
890813,예전에 잔뜩 기대하고 빌려봤으나 왕후회한 영화,부정
4913812,젓가락질 잘해야만 밥을 먹나요?,부정
3414796,정말 안다고 말하지 마라야 될듯..^^ 그 아는게 진정 아는건지.. 생각하게 됩니다. ^^,긍정
1456890,찜질방서 봤다...아..최여진의 발목을 영원히 잡을 영화..,부정
9280054,한번 봐서 결과 알고 다시 봐도 재미 있음,긍정
6076360,공포가 아니고 코메디이네,부정
3036712,진짜 공감가는 영화!!,긍정
8938163,그냥 영상미만 볼만한 영화,부정
4019173,보는 내내 끔찍했던 영화,부정
841027,몇일후 개봉이네.. 보다 많은 사람들이 보아줬음 하는 영화,긍정
10019658,여운이남는멋진영화두번을 봐도 감동이에요,긍정
10014976,베플이 잘 써주셨네요 말 그대로 영화계 오래 남을 명작,긍정
10020185,베스트 오브 베스트다.,긍정
9615372,더빙은 성우만 해라 아이도 재미없어 하더라,부정
6863702,1점도 아까움 ㅋㅋ,부정
37148,반담최고의 영화.단순하고 뻔하지만 재밌슴,긍정
10132223,전설의 아마존. 성룡 행님 영화인디 드릅게 재미없어서 아쉽네유.,부정
4415253,재미있게 보았음.몰입도도 좋았고.,긍정
7120636,힐링무비 잔잔하고 따뜻한영화 앉은 자리에서 연속 두번 봤지만 전혀 질리지 않았어요.,긍정
4362487,50년대 영화인 자유부인에 비해 그다지 파격적이지도 않은 흔해빠진 삼류 통속 멜로물,부정
9102706,유쾌하고 즐겁게볼수있는 영화임! 린제이로한♥♥,긍정
8936634,90년대에 저런 외모라면 엄청난 거다. 왕조현만이 여신이라 불릴 자격이 있다.,긍정
1369432,절대쌍교는 만화가 본좌야,부정
9838001,세월이 흘러도 명작은 명작이다!!,긍정
2512,에이미의 또랑또랑한 목소리와 아름다운 음악이 귀를 즐겁게 해주는 영화,긍정
8832699,"28일후, 28주후 같은 좀비영화 잘 봤지만 이건 뭐 재미도 없고 스릴도 없다",부정
7095013,최악이다..내용이 없다..,부정
10159547,ㅋ예...?시간 낭비했네,부정
1998483,이건아니다 남극만한스토리가 쥐꼬리만한 스토리로 변한다,부정
1496675,안보면 후회 정말 재밌죠.마무리도 좋았던 드라마,긍정
8232550,방구석에서 리모콘 돌리고 있는 내가 너무 창피해 진다,긍정
1565761,유럽영화를 좋아하신다면 정말 재밌는 영화,긍정
10246809,아오 영화보다가 암걸리는줄 아랐네,부정
5988137,"거창한 시작, 조촐한 마무리.",부정
5492429,그냥 카밀라 벨 이 귀요미 임 ㅋㅋㅋ,부정
9237757,소리만지르다 끝나는드라마!! 시끄러죽겟써...,부정
9585061,네이버 평점에 속았네 진짜 뒷목잡는 연기력 그리고 연출력도 너무 지루하다,부정
6168159,이청아때문에 꾹참고 반까지보다 결국 꺼버림,부정
5234182,상당히 사실적으로 묘사했다. 진짜 격투는 저런 형태이다..,긍정
1563131,연애막장이냐? 어디건 막장여자는있구나,부정
3848915,스토리는 저질이고 결말은 밑도 끝도 없이 끝나는 황당한.....,부정
6801641,오랜만에 유쾌한 가족드라마네요 너무너무 재밌어요~~~~~~~~,긍정
9705426,매우 자~~아~~알 만든영화..,긍정
8203055,그다지 로버츠때문에 보긴했는데 더이상 이런영화는 지겹다..,부정
9971097,팬심으로도 봐주기가 힘든것인가,부정
6986888,케이블에서 그만 좀 재탕해라.,부정
9365696,총질몇번하는게 전부네,부정
4285924,저 평점 처음 메겨보는데..... 저같은 피해자가 또 생기지 않길 바랍니다. ㅡㅜ,부정
5949564,상상력은 좋은데 이것저것 다 쑤셔넣은 슈퍼 울트라 잡탕,부정
9688248,이게먼내용이지.. 조토끼는그만의취향이있는듯..,부정
9444382,이거 1년짜리 아니었어요? 연장해서 10부작이라니..헐~ 짧다!ㅠㅠ,긍정
9779082,억지스러운 스토리의 영화를 살리기 위해 혼신의 연기를 보여준 두 배우에게 찬사를 보낸다,부정
8535737,대단한 영호ㅓㅏ다. 이런 대단한 영화가 평가를 못받다니 이해를 못하갯/다,긍정
172793,노바디 더즈 잇 배터~,긍정
777739,미워할 수 밖에 없는 '미워도 다시 한 번'의 아류작,부정
4851130,그다지 기뻐보이지 않는다 생고생만 하는듯한 느낌 그걸보는 관객,부정
5239228,반 베트남전쟁 영화 중 최고. 물론 톰 크루즈의 최고의 열연과 함께,긍정
6127652,죽어라 소리질러서 목이쉬면 폭탄이 터진다...,부정
6417307,스토리아 잘 살아있는 영화.!,긍정
3705910,형편없음 스토리 짜증(렉서스 사생활) 영화보단 렉서스 광고 를 위해 출연한 배우들,부정
6638348,스릴러 영화계의 전설 폴버호벤은 천재가 분명하다,긍정
9752028,영화 그자체만으로 본다면 별 10개 하지만빨갱이 영웅에 한국전 중공군영웅이라서 별두개,부정
3459497,한 6~7점이 적당한거 같은데 평점이 너무 낮다.,긍정
9215554,이걸 돈 주고 시간 들이고 보다니;;,부정
10276665,보고나서 왠지 모르게 행복해지는 영화에요.,긍정
10202157,무섭던데요... 가끔씩 비추는 귀신들도 무섭고 밤에봤으면 지릴뻔...,긍정
8989879,지금OCN에서 하길래 보려고 했는데 도입부가 너무 지루함,부정
4847837,처음부터 끝까지 마음을 아련하게 하는 드라마는 첨이다.,긍정
6039943,여러 의미로 비현실적.,부정
6342723,논 농사 대박상품 허수아비,부정
9616329,사랑과 영혼을 안봤다면 사랑을 논하지 말라... 최고의 영화 OST 언체인드 멜로디...,긍정
9694053,휴~설명하기도 힘드네;; 1편에 비해 너무ㅠ,부정
3104264,"아이고, 넘 진부하셔서 도저히 봐 드릴수가 없네요.",부정
5516387,"스토리, 대사, 화면 연출, 연기 모두 최고. 특히 오승하 연기가 대박+_+",긍정
10159195,종합 평점은 9점 드립니다.,긍정
799519,이건 뭐 킬링타임용도 안되네,부정
8779330,도대체 멀찍은거야 퉤퉤,부정
3142484,역시..또봐도 긴장감 넘치는 영화!!!!!!!!!!!!!,긍정
428934,지루하게 봐서 기억도 안나는구나,부정
954110,가정이만들어지기전에 다들 가지는마음. 30전에 볼영화!재밌다,긍정
6155425,휴..이런영화가 8.97이라니... 네이버평점도 이제 접을때가 된듯,부정
1338819,레오 당신의 광팬이오만 이건 아니잖아요?,부정
7442547,지금도 최고라 칭할수 있는영화죠,긍정
10070520,요짐보를 철저히 베낀 영화,부정
3674758,특수효과로 피식했으니 2점줄게,부정
8345615,자기자신을 사랑하는것같아서 1점준다,부정
8769517,왜 저 배우들이 출연을 결심했는지 궁굼하다,부정
5838265,"왜이리 점수가 높아. 2.4점을 주고싶은데,",부정
7858102,이 영화를 개봉한다는게 더 공포스럽다.,부정
4786429,7점짜리 영화 평점좀 깍자,부정
9439555,요리프로가 지겹지도않고 잼있어요 잘보고있습니다 화이팅!!!,긍정
5038230,앉아서 대화만 하는데 눈을 뗄 수가 없을정도로 재밌었던 작품,긍정
6085449,"천상의 목소리를 기대한건 아니지만 그래두 이건 너무하잖아,,,,,",부정
7068197,완전 코난 사랑 대박 재밋엉♡,긍정
5168111,특별할것없는 저예산의 이런 칙칙한영회 이젠 정말싫다..,부정
485310,너무 재미있어서 끝나서 아쉽다,긍정
8838566,이시대에 이런영화가! 재밋어서 엄청 몰입하게되요,긍정
9741145,재밌다 긴장감있고.. 속 터진다,긍정
9748211,남자의 고독을 느끼게 해준다.,긍정
9820853,인간의 상상력이 이렇게 위대할지는 몰랐다...,긍정
1797920,킹콩다음으로 영화보다 졸아본경험 을 안겨준 영화인거다......,부정
8666694,박선영 매력 폭발 열자열자,긍정
10001724,12세관람가인데 혀를 돌린다더니 떡을 친다더니 수위조절 실패 저급하기 짝이없다,부정
9232982,3부작으로 된 정식 버전은 과연 명작이군요.,긍정
10016166,배트맨 로빈 캣우먼이번시리즈에 나온인물로 쭈~~~욱 계속 가줫으면 좋겠네요,긍정
5870767,만화와 애니를 본사람을 실망하게 만드는영화.......,부정
6703593,"산자의 슬픔과 절망, 그리고 그리움, 애절함이 느껴지는, 기대했던 것보다 수작이네요.",긍정
9622907,이렇게 1점도 아까운 영화는 성냥팔이소녀이후 처음이군.,부정
8178904,와 너무너무 좋아요 !!!!,긍정
4486157,에니메이션 최고봉중 하나 초딩때 진짜 잼나게 봣음 ㅋㅋㅋ,긍정
9496127,너무 즐겁게 봤어요! 지원이 부족하다는게 아쉽네요,긍정
3375998,6.40에서 머무르게 둘순없지...,부정
5916148,스토리도 재밌고 배우들 연기도 좋았음.,긍정
8904993,정말 아름다운 영화! 먹먹하다.,긍정
276908,황신혜 가짜가슴 넘티남 그리고 여균동감독님은 쓰레기가 아니다,부정
8178114,그냥 선심성 영화구나 싶다,부정
2026725,B급싸구려 3류 액션영화 치고는 믿을수 없을 정도로 제법 진지한 영화,긍정
2908743,정말 최고다.....장나라와 양동근... 아직도 못 빠져나오고 있다..,긍정
